# ref_application_id 451257172939091
ID	quantity_to_sell_on_facebook	description	condition	mpn	title	availability	price	link	image_link	brand	shipping_length	shipping_height	shipping_width	item_group_id	google_product_category	product_type	shipping_weight	sale_price	sale_price_effective_date
10166-BR-M		"Vestido curto com decote reto e babado duplo no barrado. Possui silhueta acinturada e mangas longas bufantes de laise. É a tendência nova que você vai se apaixonar. Incrível para um look arrumada e estilosa.
"	new	44535	"Vestido Duda"	"out of stock"	"799.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda/?attribute_pa_cor=branco&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13173	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"615 g"	"559.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10166-BR-G		"Vestido curto com decote reto e babado duplo no barrado. Possui silhueta acinturada e mangas longas bufantes de laise. É a tendência nova que você vai se apaixonar. Incrível para um look arrumada e estilosa.
"	new	44536	"Vestido Duda"	"out of stock"	"799.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda/?attribute_pa_cor=branco&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13173	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"615 g"	"559.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10166-BR-GG		"Vestido curto com decote reto e babado duplo no barrado. Possui silhueta acinturada e mangas longas bufantes de laise. É a tendência nova que você vai se apaixonar. Incrível para um look arrumada e estilosa.
"	new	44537	"Vestido Duda"	"out of stock"	"799.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda/?attribute_pa_cor=branco&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.30-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13173	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"615 g"	"559.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-RO-M		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44538	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=rosa&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-RO-G		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44539	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=rosa&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-RO-GG		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44540	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=rosa&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-BR-M		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44541	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=branco&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-BR-G		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44542	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=branco&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10168-BR-GG		"Vestido longo com decote coração e alça fina com regulador de metal. Possui silhueta acinturada e babados abaixo do quadril até o barrado, tem aquele estilo romântico que está super em alta.
"	new	44543	"Vestido Duda Longo"	"out of stock"	"949.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-duda-longo/?attribute_pa_cor=branco&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/12/WhatsApp-Image-2021-12-03-at-16.03.34-1.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13174	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"765 g"	"759.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10156-LA-PP		"Vestido ombro só com recorte frontal e comprimento curto. Possui abertura lateral com zíper invisível. Proposta moderna e estilosa!
"	new	44544	"Vestido Thayssa"	"out of stock"	"479.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-thayssa/?attribute_pa_cor=laranja&attribute_pa_tamanho=pp	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoThayssa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13182	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"441 g"	"335.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10156-LA-P		"Vestido ombro só com recorte frontal e comprimento curto. Possui abertura lateral com zíper invisível. Proposta moderna e estilosa!
"	new	44545	"Vestido Thayssa"	"out of stock"	"479.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-thayssa/?attribute_pa_cor=laranja&attribute_pa_tamanho=p	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoThayssa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13182	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"441 g"	"335.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10156-LA-M		"Vestido ombro só com recorte frontal e comprimento curto. Possui abertura lateral com zíper invisível. Proposta moderna e estilosa!
"	new	44546	"Vestido Thayssa"	"out of stock"	"479.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-thayssa/?attribute_pa_cor=laranja&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoThayssa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13182	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"441 g"	"335.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10156-LA-G		"Vestido ombro só com recorte frontal e comprimento curto. Possui abertura lateral com zíper invisível. Proposta moderna e estilosa!
"	new	44547	"Vestido Thayssa"	"out of stock"	"479.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-thayssa/?attribute_pa_cor=laranja&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoThayssa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13182	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"441 g"	"335.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10156-LA-GG		"Vestido ombro só com recorte frontal e comprimento curto. Possui abertura lateral com zíper invisível. Proposta moderna e estilosa!
"	new	44548	"Vestido Thayssa"	"out of stock"	"479.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-thayssa/?attribute_pa_cor=laranja&attribute_pa_tamanho=gg	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/VestidoThayssa_01_1000x1503.jpg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13182	"Apparel & Accessories > Clothing > Dresses"	"Vestido Curto"	"441 g"	"335.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10171-OF-M		"Vestido longo com babados e abertura nas laterais e costas. Possui decote reto sem alça e modelagem reta no estilo romântico que você tem que ter no guarda-roupa.
"	new	44549	"Vestido Ticiane"	"out of stock"	"999.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-ticiane/?attribute_pa_cor=off&attribute_pa_tamanho=m	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/WhatsApp-Image-2022-02-08-at-08.58.40.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13183	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"715 g"	"699.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
10171-OF-G		"Vestido longo com babados e abertura nas laterais e costas. Possui decote reto sem alça e modelagem reta no estilo romântico que você tem que ter no guarda-roupa.
"	new	44550	"Vestido Ticiane"	"out of stock"	"999.99 BRL"	https://paolagiacomelli.com.br/produto/vestido-ticiane/?attribute_pa_cor=off&attribute_pa_tamanho=g	https://paolagiacomelli.com.br/wp-content/uploads/2021/11/WhatsApp-Image-2022-02-08-at-08.58.40.jpeg	"Paola Giacomelli"	"32 cm"	"12 cm"	"21 cm"	13183	"Apparel & Accessories > Clothing > Dresses"	"Vestido Longo"	"715 g"	"699.99 BRL"	2022-02-01T03:00-0300/2022-12-12T03:00-0300
